time,sentpackets@tsung_controller@ip-172-31-23-36 
10,172 
20,172 
30,172 
40,172 
50,172 
60,172 
70,172 
80,172 
90,172 
100,172 
110,172 
120,172 
130,172 
140,172 
150,172 
160,172 
170,172 
180,172 
190,172 
200,172 
210,172 
220,172 
230,172 
240,172 
250,172 
260,172 
270,172 
280,172 
290,172 
300,172 
310,172 
320,172 
330,172 
340,172 
350,172 
360,172 
370,172 
380,172 
390,172 
400,172 
410,172 
420,172 
430,172 
440,172 
450,172 
460,172 
470,172 
480,172 
490,172 
500,172 
510,172 
520,172 
530,172 
540,172 
550,172 
560,172 
570,172 
580,172 
590,172 
600,172 
610,172 
620,172 
630,172 
640,172 
650,172 
660,172 
670,172 
