time,sentpackets@tsung_controller@ip-172-31-19-141 
10,816 
20,549 
30,430 
40,430 
50,430 
60,430 
70,430 
80,430 
90,430 
100,430 
110,430 
120,430 
130,430 
140,430 
150,430 
160,430 
170,430 
180,430 
190,430 
200,430 
210,430 
220,430 
230,430 
240,430 
250,430 
260,430 
270,430 
280,430 
290,430 
300,430 
310,430 
320,430 
330,430 
340,430 
350,430 
360,430 
370,430 
380,430 
390,430 
400,430 
410,430 
420,430 
430,430 
440,430 
450,430 
460,430 
470,430 
480,430 
490,430 
500,430 
510,430 
520,430 
530,430 
540,430 
550,430 
560,430 
570,430 
580,430 
590,430 
600,430 
610,430 
620,430 
630,430 
640,430 
650,430 
660,430 
670,430 
680,430 
690,430 
700,430 
710,430 
720,430 
730,430 
740,430 
750,430 
760,430 
770,430 
780,430 
790,430 
800,359 
810,114 
817,36 
