time,recvpackets@tsung_controller@ip-172-31-17-73 
10,258 
20,258 
30,258 
40,258 
50,258 
60,258 
70,258 
80,258 
90,258 
100,258 
110,258 
120,258 
130,258 
140,258 
150,258 
160,258 
170,258 
180,258 
190,258 
200,258 
210,258 
220,258 
230,258 
240,258 
250,258 
260,258 
270,258 
280,258 
290,258 
300,258 
310,258 
320,258 
330,258 
340,258 
350,258 
360,258 
370,258 
380,258 
390,258 
400,258 
410,258 
420,258 
430,258 
440,258 
450,258 
460,258 
470,258 
480,258 
490,258 
500,258 
510,258 
520,258 
530,258 
540,258 
550,258 
560,258 
570,258 
580,258 
590,258 
600,258 
610,258 
620,258 
630,258 
640,258 
650,258 
660,258 
670,258 
680,258 
690,258 
700,258 
710,258 
720,258 
730,258 
740,258 
750,258 
760,258 
770,258 
780,258 
790,258 
800,258 
810,258 
820,258 
830,258 
