time,sentpackets@tsung_controller@ip-172-31-22-253 
10,2726 
20,599 
30,599 
40,599 
50,599 
60,599 
70,599 
80,599 
90,599 
100,599 
110,599 
120,599 
130,599 
140,599 
150,599 
160,599 
170,599 
180,599 
190,599 
200,599 
210,599 
220,599 
230,599 
240,599 
250,599 
260,599 
270,599 
280,599 
290,599 
300,599 
310,599 
320,599 
330,599 
340,599 
350,599 
360,599 
370,599 
380,599 
390,599 
400,599 
410,599 
420,599 
430,599 
440,599 
450,599 
460,599 
470,599 
480,599 
490,599 
500,599 
510,599 
520,599 
530,599 
540,599 
550,599 
560,599 
570,599 
580,599 
590,599 
600,599 
610,599 
620,599 
630,599 
640,599 
650,599 
660,599 
670,599 
680,599 
690,599 
700,599 
710,599 
720,599 
730,599 
740,599 
750,599 
760,599 
770,599 
780,599 
790,599 
800,599 
810,599 
820,239 
828,19 
