time,recvpackets@tsung_controller@ip-172-31-19-85 
10,5072 
20,556 
30,556 
40,556 
50,556 
60,556 
70,556 
80,556 
90,556 
100,556 
110,556 
120,556 
130,556 
140,556 
150,556 
160,556 
170,556 
180,556 
190,556 
200,556 
210,556 
220,556 
230,556 
240,556 
250,556 
260,556 
270,556 
280,556 
290,556 
300,556 
310,556 
320,556 
330,556 
340,556 
350,556 
360,556 
370,556 
380,556 
390,556 
400,556 
410,556 
420,556 
430,556 
440,556 
450,556 
460,556 
470,556 
480,556 
490,556 
500,556 
510,556 
520,556 
530,556 
540,556 
550,556 
560,556 
570,556 
580,556 
590,556 
600,556 
610,556 
620,556 
630,556 
640,556 
650,556 
660,556 
670,556 
680,556 
690,556 
700,556 
710,556 
720,556 
730,556 
740,556 
750,556 
760,556 
770,556 
780,556 
790,556 
800,556 
810,556 
820,556 
830,132 
840,59 
