time,cpu@tsung_controller@ip-172-31-30-146 
0,7.367053000765547 
10,0.5 
20,0.5 
30,0.5 
40,0.5 
50,0.5 
60,0.5 
70,0.5 
80,0.5 
90,0.5 
100,0.5 
110,0.5 
120,0.5 
130,0.5 
140,0.5 
150,0.5 
160,0.5 
170,0.5 
180,0.5 
190,0.5 
200,0.5 
210,0.5 
220,0.5 
230,0.5 
240,0.5 
250,0.5 
260,0.5 
270,0.5 
280,0.5 
290,0.5 
300,0.5 
310,0.5 
320,0.5 
330,0.5 
340,0.5 
350,0.5 
360,0.5 
370,0.5 
380,0.5 
390,0.5 
400,0.5 
410,0.5 
420,0.5 
430,0.5 
440,0.5 
450,0.5 
460,0.5 
470,0.5 
480,0.5 
490,0.5 
500,0.5 
510,0.5 
520,0.5 
530,0.5 
540,0.5 
550,0.5 
560,0.5 
570,0.5 
581,0.5 
590,0.5 
600,0.5 
610,0.5 
620,0.5 
630,0.5 
640,0.5 
650,0.5 
660,0.5 
670,0.5 
680,0.5 
690,0.5 
700,0.5 
710,0.5 
720,0.5 
730,0.5 
740,0.5 
750,0.5 
760,0.5 
770,0.5 
780,0.5 
790,0.5 
800,0.5 
810,0.5 
820,0.5 
830,0.5 
840,0.30120481927710846 
850,0.30120481927710846 
860,0.30120481927710846 
870,0.30120481927710846 
