time,sentpackets@tsung_controller@ip-172-31-29-45 
10,122 
20,122 
30,122 
40,122 
50,122 
60,122 
70,122 
80,122 
90,122 
100,122 
110,122 
120,122 
130,122 
140,122 
150,122 
160,122 
170,122 
180,122 
190,122 
200,122 
210,122 
220,122 
230,122 
240,122 
250,122 
260,122 
270,122 
280,122 
290,122 
300,122 
310,122 
320,122 
330,122 
340,122 
350,122 
360,122 
370,122 
380,122 
390,122 
400,122 
410,122 
420,122 
430,122 
440,122 
450,122 
460,122 
470,122 
480,122 
490,122 
500,122 
510,122 
520,122 
530,122 
540,122 
550,122 
560,122 
570,122 
580,122 
590,122 
600,122 
610,122 
620,122 
630,122 
640,122 
650,122 
660,122 
670,122 
680,122 
690,122 
700,122 
710,122 
720,122 
730,122 
740,122 
750,122 
760,122 
770,122 
780,122 
790,122 
800,122 
810,122 
820,122 
830,122 
838,122 
