time,cpu@tsung_controller@ip-172-31-28-10 
0,2.2167622844175225 
10,0.6 
20,0.1002004008016032 
30,0.1002004008016032 
40,0.1002004008016032 
50,0.1002004008016032 
60,0.1002004008016032 
70,0.1002004008016032 
80,0.1002004008016032 
90,0.1002004008016032 
100,0.1002004008016032 
110,0.1002004008016032 
120,0.1002004008016032 
130,0.1002004008016032 
140,0.1002004008016032 
150,0.1002004008016032 
160,0.1002004008016032 
170,0.1002004008016032 
180,0.1002004008016032 
190,0.1002004008016032 
200,0.1002004008016032 
210,0.1002004008016032 
220,0.1002004008016032 
230,0.1002004008016032 
240,0.1002004008016032 
250,0.1002004008016032 
260,0.1002004008016032 
270,0.1002004008016032 
280,0.1002004008016032 
290,0.1002004008016032 
300,0.1002004008016032 
310,0.1002004008016032 
320,0.1002004008016032 
330,0.1002004008016032 
340,0.1002004008016032 
350,0.1002004008016032 
360,0.1002004008016032 
370,0.1002004008016032 
380,0.1002004008016032 
390,0.1002004008016032 
400,0.1002004008016032 
410,0.1002004008016032 
420,0.1002004008016032 
430,0.1002004008016032 
440,0.1002004008016032 
450,0.1002004008016032 
460,0.1002004008016032 
470,0.1002004008016032 
480,0.1002004008016032 
490,0.1002004008016032 
500,0.1002004008016032 
510,0.1002004008016032 
520,0.1002004008016032 
530,0.1002004008016032 
540,0.1002004008016032 
550,0.1002004008016032 
560,0.1002004008016032 
570,0.1002004008016032 
580,0.1002004008016032 
590,0.1002004008016032 
600,0.1002004008016032 
610,0.1002004008016032 
620,0.1002004008016032 
630,0.1002004008016032 
640,0.1002004008016032 
650,0.1002004008016032 
660,0.1002004008016032 
670,0.1002004008016032 
680,0.1002004008016032 
690,0.1002004008016032 
700,0.1002004008016032 
710,0.1002004008016032 
720,0.1002004008016032 
730,0.1002004008016032 
740,0.1002004008016032 
750,0.1002004008016032 
760,0.1002004008016032 
770,0.1002004008016032 
780,0.1002004008016032 
790,0.1002004008016032 
800,0.1002004008016032 
810,0.1002004008016032 
816,0.1002004008016032 
