time,sentpackets@tsung_controller@ip-172-31-17-73 
10,431 
20,151 
30,151 
40,151 
50,151 
60,151 
70,151 
80,151 
90,151 
100,151 
110,151 
120,151 
130,151 
140,151 
150,151 
160,151 
170,151 
180,151 
190,151 
200,151 
210,151 
220,151 
230,151 
240,151 
250,151 
260,151 
270,151 
280,151 
290,151 
300,151 
310,151 
320,151 
330,151 
340,151 
350,151 
360,151 
370,151 
380,151 
390,151 
400,151 
410,151 
420,151 
430,151 
440,151 
450,151 
460,151 
470,151 
480,151 
490,151 
500,151 
510,151 
520,151 
530,151 
540,151 
550,151 
560,151 
570,151 
580,151 
590,151 
600,151 
610,151 
620,151 
630,151 
640,151 
650,151 
660,151 
670,151 
680,151 
690,151 
700,151 
710,151 
720,151 
730,151 
740,151 
750,151 
760,151 
770,151 
780,151 
790,151 
800,151 
810,151 
820,151 
830,151 
840,151 
850,151 
860,151 
870,151 
880,151 
887,16 
