time,sentpackets@tsung_controller@ip-172-31-19-141 
10,121 
20,121 
30,121 
40,121 
50,121 
60,121 
70,121 
80,121 
90,121 
100,121 
110,121 
120,121 
130,121 
140,121 
150,121 
160,121 
170,121 
180,121 
190,121 
200,121 
210,121 
220,121 
230,121 
240,121 
250,121 
260,121 
270,121 
280,121 
290,121 
300,121 
310,121 
320,121 
330,121 
340,121 
350,121 
360,121 
370,121 
380,121 
390,121 
400,121 
410,121 
420,121 
430,121 
440,121 
450,121 
460,121 
470,121 
480,121 
490,121 
500,121 
510,121 
520,121 
530,121 
540,121 
550,121 
560,121 
570,121 
580,121 
590,121 
600,121 
610,121 
620,121 
630,121 
640,121 
650,121 
660,121 
670,121 
680,121 
690,121 
700,121 
710,121 
720,121 
730,121 
740,121 
750,121 
760,121 
770,121 
780,121 
790,121 
800,121 
810,105 
