time,sentpackets@tsung_controller@ip-172-31-20-240 
10,1629 
20,517 
30,490 
40,490 
50,490 
60,490 
70,490 
80,490 
90,490 
100,490 
110,490 
120,490 
130,490 
140,490 
150,490 
160,490 
170,490 
180,490 
190,490 
200,490 
210,490 
220,490 
230,490 
240,490 
250,490 
260,490 
270,490 
280,490 
290,490 
300,490 
310,490 
320,490 
330,490 
340,490 
350,490 
360,490 
370,490 
380,490 
390,490 
400,490 
410,490 
420,490 
430,490 
440,490 
450,490 
460,490 
470,490 
480,490 
490,490 
500,490 
510,490 
520,490 
530,490 
540,490 
550,490 
560,490 
570,490 
580,490 
590,490 
600,490 
610,490 
620,490 
630,490 
640,490 
650,490 
660,490 
670,490 
680,490 
690,490 
700,490 
710,490 
720,490 
730,490 
740,490 
750,490 
760,490 
770,490 
780,490 
790,490 
800,490 
810,490 
820,326 
830,86 
