time,sentpackets@tsung_controller@ip-172-31-29-234 
10,147 
20,147 
30,147 
40,147 
50,147 
60,147 
70,147 
80,147 
90,147 
100,147 
110,147 
120,147 
130,147 
140,147 
150,147 
160,147 
170,147 
180,147 
190,147 
200,147 
210,147 
220,147 
230,147 
240,147 
250,147 
260,147 
270,147 
280,147 
290,147 
300,147 
310,147 
320,147 
330,147 
340,147 
350,147 
360,147 
370,147 
380,147 
390,147 
400,147 
410,147 
420,147 
430,147 
440,147 
450,147 
460,147 
470,147 
480,147 
490,147 
500,147 
510,147 
520,147 
530,147 
540,147 
550,147 
560,147 
570,147 
580,147 
590,147 
600,147 
610,147 
620,147 
630,147 
640,147 
650,147 
660,147 
670,147 
680,147 
690,147 
700,147 
710,147 
720,147 
730,147 
740,147 
750,147 
760,147 
770,147 
780,147 
790,147 
800,147 
810,110 
820,101 
830,71 
838,71 
