time,sentpackets@tsung_controller@ip-172-31-20-240 
10,511 
20,169 
30,169 
40,169 
50,169 
60,169 
70,169 
80,169 
90,169 
100,169 
110,169 
120,169 
130,169 
140,169 
150,169 
160,169 
170,169 
180,169 
190,169 
200,169 
210,169 
220,169 
230,169 
240,169 
250,169 
260,169 
270,169 
280,169 
290,169 
300,169 
310,169 
320,169 
330,169 
340,169 
350,169 
360,169 
370,169 
380,169 
390,169 
400,169 
410,169 
420,169 
430,169 
440,169 
450,169 
460,169 
470,169 
480,169 
490,169 
500,169 
510,169 
520,169 
530,169 
540,169 
550,169 
560,169 
570,169 
580,169 
590,169 
600,169 
610,169 
620,169 
630,169 
640,169 
650,169 
660,169 
670,169 
680,169 
690,169 
700,169 
710,169 
720,169 
730,169 
740,169 
750,169 
760,169 
770,169 
780,169 
790,169 
800,169 
810,169 
820,169 
830,169 
840,37 
845,37 
