time,sentpackets@tsung_controller@ip-172-31-25-104 
10,192 
20,192 
30,192 
40,192 
50,192 
60,192 
70,192 
80,192 
90,192 
100,192 
110,192 
120,192 
130,192 
140,192 
150,192 
160,192 
170,192 
180,192 
190,192 
200,192 
210,192 
220,192 
230,192 
240,192 
250,192 
260,192 
270,192 
280,192 
290,192 
300,192 
310,192 
320,192 
330,192 
340,192 
350,192 
360,192 
370,192 
380,192 
390,192 
400,192 
410,192 
420,192 
430,192 
440,192 
450,192 
460,192 
470,192 
480,192 
490,192 
500,192 
510,192 
520,192 
530,192 
540,192 
550,192 
560,192 
570,192 
580,192 
590,192 
600,192 
610,192 
620,192 
630,192 
640,192 
650,192 
660,192 
670,192 
680,192 
690,192 
700,192 
710,192 
720,192 
730,192 
740,192 
750,192 
760,192 
770,192 
780,192 
790,192 
800,192 
810,192 
820,150 
830,23 
840,10 
850,10 
860,10 
870,10 
880,10 
890,10 
900,10 
910,10 
920,10 
930,10 
938,10 
