time,recvpackets@tsung_controller@ip-172-31-25-104 
10,240 
20,240 
30,240 
40,240 
50,240 
60,240 
70,240 
80,240 
90,240 
100,240 
110,240 
120,240 
130,240 
140,240 
150,240 
160,240 
170,240 
180,240 
190,240 
200,240 
210,240 
220,240 
230,240 
240,240 
250,240 
260,240 
270,240 
280,240 
290,240 
300,240 
310,240 
320,240 
330,240 
340,240 
350,240 
360,240 
370,240 
380,240 
390,240 
400,240 
410,240 
420,240 
430,240 
440,240 
450,240 
460,240 
470,240 
480,240 
490,240 
500,240 
510,240 
520,240 
530,240 
540,240 
550,240 
560,240 
570,240 
580,240 
590,240 
600,240 
610,240 
620,240 
630,240 
640,240 
650,240 
660,240 
670,240 
680,240 
690,240 
700,240 
710,240 
720,240 
730,240 
740,240 
750,240 
760,240 
770,240 
780,240 
790,240 
800,240 
810,240 
820,214 
830,32 
840,10 
850,10 
860,10 
870,10 
880,10 
890,10 
900,10 
910,10 
920,10 
930,10 
938,10 
