time,recvpackets@tsung_controller@ip-172-31-17-73 
10,1956 
20,687 
30,661 
40,661 
50,661 
60,661 
70,661 
80,661 
90,661 
100,661 
110,661 
120,661 
130,661 
140,661 
150,661 
160,661 
170,661 
180,661 
190,661 
200,661 
210,661 
220,661 
230,661 
240,661 
250,661 
260,661 
270,661 
280,661 
290,661 
300,661 
310,661 
320,661 
330,661 
340,661 
350,661 
360,661 
370,661 
380,661 
390,661 
400,661 
410,661 
420,661 
430,661 
440,661 
450,661 
460,661 
470,661 
480,661 
490,661 
500,661 
510,661 
520,661 
530,661 
540,661 
550,661 
560,661 
570,661 
580,661 
590,661 
600,661 
610,661 
620,661 
630,661 
640,661 
650,661 
660,661 
670,661 
680,661 
690,661 
700,661 
710,661 
720,661 
730,661 
740,661 
750,661 
760,661 
